"response","Country","Number","question"
"Refused","Congo..Democratic.Republic.of.the.",6.695210446,"Ques__economic_impact"
"Refused","Costa.Rica",4.195464683,"Ques__economic_impact"
"Refused","Cote.d.Ivoire",3.835459544,"Ques__economic_impact"
"Refused","Croatia",1.275914044,"Ques__economic_impact"
"Refused","Cyprus",4.112554206,"Ques__economic_impact"
"Refused","Czechia",2.221134489,"Ques__economic_impact"
"Refused","Denmark",2.219303973,"Ques__economic_impact"
"Refused","Dominican.Republic",8.847264934,"Ques__economic_impact"
"Refused","Ecuador",4.073349914,"Ques__economic_impact"
"Refused","Egypt",6.928833769,"Ques__economic_impact"
"Refused","El.Salvador",6.323525047,"Ques__economic_impact"
"Refused","Finland",0.793510724,"Ques__economic_impact"
"Refused","France",1.385450646,"Ques__economic_impact"
"Refused","Germany",1.950692765,"Ques__economic_impact"
"Refused","Ghana",4.675327096,"Ques__economic_impact"
"Refused","Greece",1.311195735,"Ques__economic_impact"
"Refused","Guatemala",7.209381617,"Ques__economic_impact"
"Refused","Haiti",6.088031309,"Ques__economic_impact"
"Refused","Honduras",5.909002917,"Ques__economic_impact"
"Refused","Hong.Kong",2.134405976,"Ques__economic_impact"
"Refused","Hungary",1.815709493,"Ques__economic_impact"
"Refused","India",3.320984768,"Ques__economic_impact"
"Refused","Indonesia",6.276739902,"Ques__economic_impact"
"Refused","Iraq",5.612368599,"Ques__economic_impact"
"Refused","Ireland",1.379130415,"Ques__economic_impact"
"Refused","Israel",4.660160607,"Ques__economic_impact"
"Refused","Italy",2.099753905,"Ques__economic_impact"
"Refused","Jamaica",2.872330892,"Ques__economic_impact"
"Refused","Japan",1.990224629,"Ques__economic_impact"
"Refused","Jordan",6.541805063,"Ques__economic_impact"
"Refused","Kenya",1.828555243,"Ques__economic_impact"
"Refused","Kosovo",4.108127423,"Ques__economic_impact"
"Refused","Kuwait",7.948762045,"Ques__economic_impact"
"Refused","Lao.People.s.Democratic.Republic",10.64171551,"Ques__economic_impact"
"Refused","Lebanon",5.335849316,"Ques__economic_impact"
"Refused","Libya",5.198737807,"Ques__economic_impact"
"Refused","Lithuania",2.111374369,"Ques__economic_impact"
"Refused","Malawi",4.528934614,"Ques__economic_impact"
"Refused","Malaysia",3.294156992,"Ques__economic_impact"
"Refused","Mexico",4.153439755,"Ques__economic_impact"
"Refused","Morocco",6.439875096,"Ques__economic_impact"
"Refused","Mozambique",5.219897145,"Ques__economic_impact"
"Refused","Nepal",2.540410488,"Ques__economic_impact"
"Refused","Netherlands",1.373678712,"Ques__economic_impact"
"Refused","New.Zealand",1.69977276,"Ques__economic_impact"
"Refused","Nicaragua",4.044308734,"Ques__economic_impact"
"Refused","Nigeria",4.291328412,"Ques__economic_impact"
"Refused","North.MAcedonia",4.053046206,"Ques__economic_impact"
"Refused","Norway",1.360514094,"Ques__economic_impact"
"Refused","Oman",3.68272745,"Ques__economic_impact"
"Refused","Pakistan",4.879475668,"Ques__economic_impact"
"Refused","Panama",6.345755532,"Ques__economic_impact"
"Refused","Paraguay",4.285435352,"Ques__economic_impact"
"Refused","Peru",5.279298896,"Ques__economic_impact"
"Refused","Philippines",2.425838333,"Ques__economic_impact"
"Refused","Poland",1.551359811,"Ques__economic_impact"
"Refused","Portugal",3.05659281,"Ques__economic_impact"
"Refused","Puerto.Rico",3.512493623,"Ques__economic_impact"
"Refused","Qatar",0.552469191,"Ques__economic_impact"
"Refused","Romania",4.496363132,"Ques__economic_impact"
"Refused","Saudi.Arabia",5.922560004,"Ques__economic_impact"
"Refused","Senegal",6.209204254,"Ques__economic_impact"
"Refused","Serbia",3.796210232,"Ques__economic_impact"
"Refused","Singapore",2.093681712,"Ques__economic_impact"
"Refused","Slovakia",1.468100351,"Ques__economic_impact"
"Refused","South.Africa",2.610866427,"Ques__economic_impact"
"Refused","South.Korea",2.037372739,"Ques__economic_impact"
"Refused","Spain",1.13699293,"Ques__economic_impact"
"Refused","Sri.Lanka",1.928051182,"Ques__economic_impact"
"Refused","Sub.Saharan.Africa",6.444697587,"Ques__economic_impact"
"Refused","Sweden",1.49801574,"Ques__economic_impact"
"Refused","Switzerland",1.979650104,"Ques__economic_impact"
"Refused","Taiwan",2.61907823,"Ques__economic_impact"
"Refused","Tanzania",6.301952464,"Ques__economic_impact"
"Refused","Thailand",2.91362174,"Ques__economic_impact"
"Refused","Trinidad.and.Tobago",2.33476861,"Ques__economic_impact"
"Refused","Tunisia",5.262169029,"Ques__economic_impact"
"Refused","Turkey",3.483402809,"Ques__economic_impact"
"Refused","United.Arab.Emirates",6.009910214,"Ques__economic_impact"
"Refused","United.Kingdom",0.846819517,"Ques__economic_impact"
"Refused","United.States",1.330170826,"Ques__economic_impact"
"Refused","Uruguay",3.212287808,"Ques__economic_impact"
"Refused","Uzbekistan",2.811449027,"Ques__economic_impact"
"Refused","Vietnam",1.539858154,"Ques__economic_impact"
"Refused","Yemen",9.347330581,"Ques__economic_impact"
"Refused","Zambia",3.000240732,"Ques__economic_impact"
"(Unweighted Base)","Albania",329,"Ques__economic_impact"
"(Unweighted Base)","Algeria",1066,"Ques__economic_impact"
"(Unweighted Base)","Angola",727,"Ques__economic_impact"
"(Unweighted Base)","Argentina",1257,"Ques__economic_impact"
"(Unweighted Base)","Armenia",306,"Ques__economic_impact"
"(Unweighted Base)","Asian...Pacific.Islands",1916,"Ques__economic_impact"
"(Unweighted Base)","Australia",1012,"Ques__economic_impact"
"(Unweighted Base)","Austria",1120,"Ques__economic_impact"
"(Unweighted Base)","Azerbaijan",541,"Ques__economic_impact"
"(Unweighted Base)","Bangladesh",910,"Ques__economic_impact"
"(Unweighted Base)","Belgium",1201,"Ques__economic_impact"
"(Unweighted Base)","Benin",665,"Ques__economic_impact"
"(Unweighted Base)","Bolivia..Plurinational.State.of.",1070,"Ques__economic_impact"
"(Unweighted Base)","Bosnia.and.Herzegovina",291,"Ques__economic_impact"
"(Unweighted Base)","Botswana",690,"Ques__economic_impact"
"(Unweighted Base)","Brazil",1048,"Ques__economic_impact"
"(Unweighted Base)","Bulgaria",1012,"Ques__economic_impact"
"(Unweighted Base)","Burkina.Faso",581,"Ques__economic_impact"
"(Unweighted Base)","Cambodia",445,"Ques__economic_impact"
"(Unweighted Base)","Cameroon",606,"Ques__economic_impact"
"(Unweighted Base)","Canada",1026,"Ques__economic_impact"
"(Unweighted Base)","Caribbean",811,"Ques__economic_impact"
"(Unweighted Base)","Chile",1094,"Ques__economic_impact"
"(Unweighted Base)","Colombia",1082,"Ques__economic_impact"
"(Unweighted Base)","Congo..Democratic.Republic.of.the.",587,"Ques__economic_impact"
"(Unweighted Base)","Costa.Rica",1012,"Ques__economic_impact"
"(Unweighted Base)","Cote.d.Ivoire",646,"Ques__economic_impact"
"(Unweighted Base)","Croatia",635,"Ques__economic_impact"
"(Unweighted Base)","Cyprus",494,"Ques__economic_impact"
"(Unweighted Base)","Czechia",1049,"Ques__economic_impact"
"(Unweighted Base)","Denmark",1101,"Ques__economic_impact"
"(Unweighted Base)","Dominican.Republic",884,"Ques__economic_impact"
"(Unweighted Base)","Ecuador",1017,"Ques__economic_impact"
"(Unweighted Base)","Egypt",1206,"Ques__economic_impact"
"(Unweighted Base)","El.Salvador",817,"Ques__economic_impact"
"(Unweighted Base)","Finland",683,"Ques__economic_impact"
"(Unweighted Base)","France",2536,"Ques__economic_impact"
"(Unweighted Base)","Germany",3732,"Ques__economic_impact"
"(Unweighted Base)","Ghana",563,"Ques__economic_impact"
"(Unweighted Base)","Greece",1051,"Ques__economic_impact"
"(Unweighted Base)","Guatemala",1031,"Ques__economic_impact"
"(Unweighted Base)","Haiti",543,"Ques__economic_impact"
"(Unweighted Base)","Honduras",1012,"Ques__economic_impact"
"(Unweighted Base)","Hong.Kong",417,"Ques__economic_impact"
"(Unweighted Base)","Hungary",1280,"Ques__economic_impact"
"(Unweighted Base)","India",2574,"Ques__economic_impact"
"(Unweighted Base)","Indonesia",1178,"Ques__economic_impact"
"(Unweighted Base)","Iraq",1403,"Ques__economic_impact"
"(Unweighted Base)","Ireland",977,"Ques__economic_impact"
"(Unweighted Base)","Israel",914,"Ques__economic_impact"
"(Unweighted Base)","Italy",1279,"Ques__economic_impact"
"(Unweighted Base)","Jamaica",375,"Ques__economic_impact"
"(Unweighted Base)","Japan",1174,"Ques__economic_impact"
"(Unweighted Base)","Jordan",1315,"Ques__economic_impact"
"(Unweighted Base)","Kenya",1423,"Ques__economic_impact"
"(Unweighted Base)","Kosovo",295,"Ques__economic_impact"
"(Unweighted Base)","Kuwait",568,"Ques__economic_impact"
"(Unweighted Base)","Lao.People.s.Democratic.Republic",323,"Ques__economic_impact"
"(Unweighted Base)","Lebanon",653,"Ques__economic_impact"
"(Unweighted Base)","Libya",763,"Ques__economic_impact"
"(Unweighted Base)","Lithuania",1162,"Ques__economic_impact"
"(Unweighted Base)","Malawi",874,"Ques__economic_impact"
"(Unweighted Base)","Malaysia",1153,"Ques__economic_impact"
"(Unweighted Base)","Mexico",1218,"Ques__economic_impact"
"(Unweighted Base)","Morocco",788,"Ques__economic_impact"
"(Unweighted Base)","Mozambique",756,"Ques__economic_impact"
"(Unweighted Base)","Nepal",896,"Ques__economic_impact"
"(Unweighted Base)","Netherlands",978,"Ques__economic_impact"
"(Unweighted Base)","New.Zealand",971,"Ques__economic_impact"
"(Unweighted Base)","Nicaragua",519,"Ques__economic_impact"
"(Unweighted Base)","Nigeria",1382,"Ques__economic_impact"
"(Unweighted Base)","North.MAcedonia",464,"Ques__economic_impact"
"(Unweighted Base)","Norway",1004,"Ques__economic_impact"
"(Unweighted Base)","Oman",499,"Ques__economic_impact"
"(Unweighted Base)","Pakistan",1181,"Ques__economic_impact"
"(Unweighted Base)","Panama",541,"Ques__economic_impact"
"(Unweighted Base)","Paraguay",550,"Ques__economic_impact"
"(Unweighted Base)","Peru",952,"Ques__economic_impact"
"(Unweighted Base)","Philippines",1249,"Ques__economic_impact"
"(Unweighted Base)","Poland",1069,"Ques__economic_impact"
"(Unweighted Base)","Portugal",1029,"Ques__economic_impact"
"(Unweighted Base)","Puerto.Rico",573,"Ques__economic_impact"
"(Unweighted Base)","Qatar",498,"Ques__economic_impact"
"(Unweighted Base)","Romania",907,"Ques__economic_impact"
"(Unweighted Base)","Saudi.Arabia",1252,"Ques__economic_impact"
"(Unweighted Base)","Senegal",502,"Ques__economic_impact"
"(Unweighted Base)","Serbia",949,"Ques__economic_impact"
"(Unweighted Base)","Singapore",369,"Ques__economic_impact"
"(Unweighted Base)","Slovakia",985,"Ques__economic_impact"
"(Unweighted Base)","South.Africa",1369,"Ques__economic_impact"
"(Unweighted Base)","South.Korea",921,"Ques__economic_impact"
"(Unweighted Base)","Spain",1163,"Ques__economic_impact"
"(Unweighted Base)","Sri.Lanka",632,"Ques__economic_impact"
"(Unweighted Base)","Sub.Saharan.Africa",3395,"Ques__economic_impact"
"(Unweighted Base)","Sweden",1338,"Ques__economic_impact"
"(Unweighted Base)","Switzerland",990,"Ques__economic_impact"
"(Unweighted Base)","Taiwan",1207,"Ques__economic_impact"
"(Unweighted Base)","Tanzania",505,"Ques__economic_impact"
"(Unweighted Base)","Thailand",1220,"Ques__economic_impact"
"(Unweighted Base)","Trinidad.and.Tobago",518,"Ques__economic_impact"
"(Unweighted Base)","Tunisia",992,"Ques__economic_impact"
"(Unweighted Base)","Turkey",1158,"Ques__economic_impact"
"(Unweighted Base)","United.Arab.Emirates",1096,"Ques__economic_impact"
"(Unweighted Base)","United.Kingdom",1951,"Ques__economic_impact"
"(Unweighted Base)","United.States",3096,"Ques__economic_impact"
"(Unweighted Base)","Uruguay",580,"Ques__economic_impact"
"(Unweighted Base)","Uzbekistan",710,"Ques__economic_impact"
"(Unweighted Base)","Vietnam",1096,"Ques__economic_impact"
"(Unweighted Base)","Yemen",731,"Ques__economic_impact"
"(Unweighted Base)","Zambia",692,"Ques__economic_impact"
