"response","Country","Number","question"
"Refused","Algeria",2.589925846,"Ques__climate_worry"
"Refused","Angola",3.609520915,"Ques__climate_worry"
"Refused","Argentina",1.060437772,"Ques__climate_worry"
"Refused","Armenia",0.144432005,"Ques__climate_worry"
"Refused","Asian...Pacific.Islands",1.451231422,"Ques__climate_worry"
"Refused","Australia",0.127791201,"Ques__climate_worry"
"Refused","Austria",0.372034843,"Ques__climate_worry"
"Refused","Azerbaijan",0.60657211,"Ques__climate_worry"
"Refused","Bangladesh",5.310609601,"Ques__climate_worry"
"Refused","Belgium",NA,"Ques__climate_worry"
"Refused","Benin",2.785529104,"Ques__climate_worry"
"Refused","Bolivia..Plurinational.State.of.",1.522952879,"Ques__climate_worry"
"Refused","Bosnia.and.Herzegovina",0.345147422,"Ques__climate_worry"
"Refused","Botswana",1.157580259,"Ques__climate_worry"
"Refused","Brazil",0.779316506,"Ques__climate_worry"
"Refused","Bulgaria",0.204199867,"Ques__climate_worry"
"Refused","Burkina.Faso",3.87667234,"Ques__climate_worry"
"Refused","Cambodia",3.014046945,"Ques__climate_worry"
"Refused","Cameroon",3.031905375,"Ques__climate_worry"
"Refused","Canada",0.040294548,"Ques__climate_worry"
"Refused","Caribbean",0.75578286,"Ques__climate_worry"
"Refused","Chile",0.254454465,"Ques__climate_worry"
"Refused","Colombia",1.167454099,"Ques__climate_worry"
"Refused","Congo..Democratic.Republic.of.the.",5.512713657,"Ques__climate_worry"
"Refused","Costa.Rica",0.456741576,"Ques__climate_worry"
"Refused","Cote.d.Ivoire",2.480915541,"Ques__climate_worry"
"Refused","Croatia",0.313721761,"Ques__climate_worry"
"Refused","Cyprus",1.430972084,"Ques__climate_worry"
"Refused","Czechia",0.313834048,"Ques__climate_worry"
"Refused","Denmark",0.116463876,"Ques__climate_worry"
"Refused","Dominican.Republic",0.750353045,"Ques__climate_worry"
"Refused","Ecuador",0.246919613,"Ques__climate_worry"
"Refused","Egypt",2.604842304,"Ques__climate_worry"
"Refused","El.Salvador",1.347908742,"Ques__climate_worry"
"Refused","Finland",0.037675351,"Ques__climate_worry"
"Refused","France",0.128376814,"Ques__climate_worry"
"Refused","Germany",0.189257746,"Ques__climate_worry"
"Refused","Ghana",1.753066395,"Ques__climate_worry"
"Refused","Greece",0.081284259,"Ques__climate_worry"
"Refused","Guatemala",1.554905522,"Ques__climate_worry"
"Refused","Haiti",2.084610119,"Ques__climate_worry"
"Refused","Honduras",2.880170861,"Ques__climate_worry"
"Refused","Hong.Kong",0.39135778,"Ques__climate_worry"
"Refused","Hungary",0.392628166,"Ques__climate_worry"
"Refused","India",0.586923542,"Ques__climate_worry"
"Refused","Indonesia",2.292253404,"Ques__climate_worry"
"Refused","Iraq",1.100226568,"Ques__climate_worry"
"Refused","Ireland",0.164854879,"Ques__climate_worry"
"Refused","Israel",0.185672466,"Ques__climate_worry"
"Refused","Italy",0.319927607,"Ques__climate_worry"
"Refused","Jamaica",0.038590191,"Ques__climate_worry"
"Refused","Japan",0.341292634,"Ques__climate_worry"
"Refused","Jordan",1.023365108,"Ques__climate_worry"
"Refused","Kenya",0.714974173,"Ques__climate_worry"
"Refused","Kosovo",0.272658746,"Ques__climate_worry"
"Refused","Kuwait",1.883683377,"Ques__climate_worry"
"Refused","Lao.People.s.Democratic.Republic",1.914418714,"Ques__climate_worry"
"Refused","Lebanon",1.360707622,"Ques__climate_worry"
"Refused","Libya",1.559261063,"Ques__climate_worry"
"Refused","Lithuania",0.220053894,"Ques__climate_worry"
"Refused","Malawi",1.812853271,"Ques__climate_worry"
"Refused","Malaysia",0.692088845,"Ques__climate_worry"
"Refused","Mexico",0.402568607,"Ques__climate_worry"
"Refused","Morocco",3.642608073,"Ques__climate_worry"
"Refused","Mozambique",3.489833566,"Ques__climate_worry"
"Refused","Nepal",2.141340968,"Ques__climate_worry"
"Refused","Netherlands",0.146891415,"Ques__climate_worry"
"Refused","New.Zealand",0.44377358,"Ques__climate_worry"
"Refused","Nicaragua",0.454742651,"Ques__climate_worry"
"Refused","Nigeria",1.677614958,"Ques__climate_worry"
"Refused","North.MAcedonia",NA,"Ques__climate_worry"
"Refused","Norway",NA,"Ques__climate_worry"
"Refused","Oman",1.618800169,"Ques__climate_worry"
"Refused","Pakistan",5.968240703,"Ques__climate_worry"
"Refused","Panama",0.768430444,"Ques__climate_worry"
"Refused","Paraguay",0.749571111,"Ques__climate_worry"
"Refused","Peru",1.052304155,"Ques__climate_worry"
"Refused","Philippines",1.336560013,"Ques__climate_worry"
"Refused","Poland",0.911247444,"Ques__climate_worry"
"Refused","Portugal",0.850100528,"Ques__climate_worry"
"Refused","Puerto.Rico",0.264205791,"Ques__climate_worry"
"Refused","Qatar",2.253513628,"Ques__climate_worry"
"Refused","Romania",1.371705382,"Ques__climate_worry"
"Refused","Saudi.Arabia",2.653291849,"Ques__climate_worry"
"Refused","Senegal",4.005615624,"Ques__climate_worry"
"Refused","Serbia",0.47718021,"Ques__climate_worry"
"Refused","Singapore",0.778948332,"Ques__climate_worry"
"Refused","Slovakia",0.163381921,"Ques__climate_worry"
"Refused","South.Africa",0.653705692,"Ques__climate_worry"
"Refused","South.Korea",0.322824044,"Ques__climate_worry"
"Refused","Spain",0.367716334,"Ques__climate_worry"
"Refused","Sri.Lanka",0.591061163,"Ques__climate_worry"
"Refused","Sub.Saharan.Africa",3.898371347,"Ques__climate_worry"
"Refused","Sweden",0.287344699,"Ques__climate_worry"
"Refused","Switzerland",NA,"Ques__climate_worry"
"Refused","Taiwan",0.13303679,"Ques__climate_worry"
"Refused","Tanzania",6.962288784,"Ques__climate_worry"
"Refused","Thailand",1.525202141,"Ques__climate_worry"
"Refused","Trinidad.and.Tobago",0.463455918,"Ques__climate_worry"
"Refused","Tunisia",3.785629845,"Ques__climate_worry"
"Refused","Turkey",0.489127384,"Ques__climate_worry"
"Refused","United.Arab.Emirates",1.774547173,"Ques__climate_worry"
"Refused","United.Kingdom",0.056140143,"Ques__climate_worry"
"Refused","United.States",0.091377029,"Ques__climate_worry"
"Refused","Uruguay",1.057408486,"Ques__climate_worry"
"Refused","Uzbekistan",0.623618359,"Ques__climate_worry"
"Refused","Vietnam",1.614402071,"Ques__climate_worry"
"Refused","Yemen",1.183739019,"Ques__climate_worry"
"Refused","Zambia",1.569267978,"Ques__climate_worry"
"(Unweighted Base)","Albania",329,"Ques__climate_worry"
"(Unweighted Base)","Algeria",1066,"Ques__climate_worry"
"(Unweighted Base)","Angola",727,"Ques__climate_worry"
"(Unweighted Base)","Argentina",1257,"Ques__climate_worry"
"(Unweighted Base)","Armenia",306,"Ques__climate_worry"
"(Unweighted Base)","Asian...Pacific.Islands",1916,"Ques__climate_worry"
"(Unweighted Base)","Australia",1012,"Ques__climate_worry"
"(Unweighted Base)","Austria",1120,"Ques__climate_worry"
"(Unweighted Base)","Azerbaijan",541,"Ques__climate_worry"
"(Unweighted Base)","Bangladesh",910,"Ques__climate_worry"
"(Unweighted Base)","Belgium",1201,"Ques__climate_worry"
"(Unweighted Base)","Benin",665,"Ques__climate_worry"
"(Unweighted Base)","Bolivia..Plurinational.State.of.",1070,"Ques__climate_worry"
"(Unweighted Base)","Bosnia.and.Herzegovina",291,"Ques__climate_worry"
"(Unweighted Base)","Botswana",690,"Ques__climate_worry"
"(Unweighted Base)","Brazil",1048,"Ques__climate_worry"
"(Unweighted Base)","Bulgaria",1012,"Ques__climate_worry"
"(Unweighted Base)","Burkina.Faso",581,"Ques__climate_worry"
"(Unweighted Base)","Cambodia",445,"Ques__climate_worry"
"(Unweighted Base)","Cameroon",606,"Ques__climate_worry"
"(Unweighted Base)","Canada",1026,"Ques__climate_worry"
"(Unweighted Base)","Caribbean",811,"Ques__climate_worry"
"(Unweighted Base)","Chile",1094,"Ques__climate_worry"
"(Unweighted Base)","Colombia",1082,"Ques__climate_worry"
"(Unweighted Base)","Congo..Democratic.Republic.of.the.",587,"Ques__climate_worry"
"(Unweighted Base)","Costa.Rica",1012,"Ques__climate_worry"
"(Unweighted Base)","Cote.d.Ivoire",646,"Ques__climate_worry"
"(Unweighted Base)","Croatia",635,"Ques__climate_worry"
"(Unweighted Base)","Cyprus",494,"Ques__climate_worry"
"(Unweighted Base)","Czechia",1049,"Ques__climate_worry"
"(Unweighted Base)","Denmark",1101,"Ques__climate_worry"
"(Unweighted Base)","Dominican.Republic",884,"Ques__climate_worry"
"(Unweighted Base)","Ecuador",1017,"Ques__climate_worry"
"(Unweighted Base)","Egypt",1206,"Ques__climate_worry"
"(Unweighted Base)","El.Salvador",817,"Ques__climate_worry"
"(Unweighted Base)","Finland",683,"Ques__climate_worry"
"(Unweighted Base)","France",2536,"Ques__climate_worry"
"(Unweighted Base)","Germany",3732,"Ques__climate_worry"
"(Unweighted Base)","Ghana",563,"Ques__climate_worry"
"(Unweighted Base)","Greece",1051,"Ques__climate_worry"
"(Unweighted Base)","Guatemala",1031,"Ques__climate_worry"
"(Unweighted Base)","Haiti",543,"Ques__climate_worry"
"(Unweighted Base)","Honduras",1012,"Ques__climate_worry"
"(Unweighted Base)","Hong.Kong",417,"Ques__climate_worry"
"(Unweighted Base)","Hungary",1280,"Ques__climate_worry"
"(Unweighted Base)","India",2574,"Ques__climate_worry"
"(Unweighted Base)","Indonesia",1178,"Ques__climate_worry"
"(Unweighted Base)","Iraq",1403,"Ques__climate_worry"
"(Unweighted Base)","Ireland",977,"Ques__climate_worry"
"(Unweighted Base)","Israel",914,"Ques__climate_worry"
"(Unweighted Base)","Italy",1279,"Ques__climate_worry"
"(Unweighted Base)","Jamaica",375,"Ques__climate_worry"
"(Unweighted Base)","Japan",1174,"Ques__climate_worry"
"(Unweighted Base)","Jordan",1315,"Ques__climate_worry"
"(Unweighted Base)","Kenya",1423,"Ques__climate_worry"
"(Unweighted Base)","Kosovo",295,"Ques__climate_worry"
"(Unweighted Base)","Kuwait",568,"Ques__climate_worry"
"(Unweighted Base)","Lao.People.s.Democratic.Republic",323,"Ques__climate_worry"
"(Unweighted Base)","Lebanon",653,"Ques__climate_worry"
"(Unweighted Base)","Libya",763,"Ques__climate_worry"
"(Unweighted Base)","Lithuania",1162,"Ques__climate_worry"
"(Unweighted Base)","Malawi",874,"Ques__climate_worry"
"(Unweighted Base)","Malaysia",1153,"Ques__climate_worry"
"(Unweighted Base)","Mexico",1218,"Ques__climate_worry"
"(Unweighted Base)","Morocco",788,"Ques__climate_worry"
"(Unweighted Base)","Mozambique",756,"Ques__climate_worry"
"(Unweighted Base)","Nepal",896,"Ques__climate_worry"
"(Unweighted Base)","Netherlands",978,"Ques__climate_worry"
"(Unweighted Base)","New.Zealand",971,"Ques__climate_worry"
"(Unweighted Base)","Nicaragua",519,"Ques__climate_worry"
"(Unweighted Base)","Nigeria",1382,"Ques__climate_worry"
"(Unweighted Base)","North.MAcedonia",464,"Ques__climate_worry"
"(Unweighted Base)","Norway",1004,"Ques__climate_worry"
"(Unweighted Base)","Oman",499,"Ques__climate_worry"
"(Unweighted Base)","Pakistan",1181,"Ques__climate_worry"
"(Unweighted Base)","Panama",541,"Ques__climate_worry"
"(Unweighted Base)","Paraguay",550,"Ques__climate_worry"
"(Unweighted Base)","Peru",952,"Ques__climate_worry"
"(Unweighted Base)","Philippines",1249,"Ques__climate_worry"
"(Unweighted Base)","Poland",1069,"Ques__climate_worry"
"(Unweighted Base)","Portugal",1029,"Ques__climate_worry"
"(Unweighted Base)","Puerto.Rico",573,"Ques__climate_worry"
"(Unweighted Base)","Qatar",498,"Ques__climate_worry"
"(Unweighted Base)","Romania",907,"Ques__climate_worry"
"(Unweighted Base)","Saudi.Arabia",1252,"Ques__climate_worry"
"(Unweighted Base)","Senegal",502,"Ques__climate_worry"
"(Unweighted Base)","Serbia",949,"Ques__climate_worry"
"(Unweighted Base)","Singapore",369,"Ques__climate_worry"
"(Unweighted Base)","Slovakia",985,"Ques__climate_worry"
"(Unweighted Base)","South.Africa",1369,"Ques__climate_worry"
"(Unweighted Base)","South.Korea",921,"Ques__climate_worry"
"(Unweighted Base)","Spain",1163,"Ques__climate_worry"
"(Unweighted Base)","Sri.Lanka",632,"Ques__climate_worry"
"(Unweighted Base)","Sub.Saharan.Africa",3395,"Ques__climate_worry"
"(Unweighted Base)","Sweden",1338,"Ques__climate_worry"
"(Unweighted Base)","Switzerland",990,"Ques__climate_worry"
"(Unweighted Base)","Taiwan",1207,"Ques__climate_worry"
"(Unweighted Base)","Tanzania",505,"Ques__climate_worry"
"(Unweighted Base)","Thailand",1220,"Ques__climate_worry"
"(Unweighted Base)","Trinidad.and.Tobago",518,"Ques__climate_worry"
"(Unweighted Base)","Tunisia",992,"Ques__climate_worry"
"(Unweighted Base)","Turkey",1158,"Ques__climate_worry"
"(Unweighted Base)","United.Arab.Emirates",1096,"Ques__climate_worry"
"(Unweighted Base)","United.Kingdom",1951,"Ques__climate_worry"
"(Unweighted Base)","United.States",3096,"Ques__climate_worry"
"(Unweighted Base)","Uruguay",580,"Ques__climate_worry"
"(Unweighted Base)","Uzbekistan",710,"Ques__climate_worry"
"(Unweighted Base)","Vietnam",1096,"Ques__climate_worry"
"(Unweighted Base)","Yemen",731,"Ques__climate_worry"
"(Unweighted Base)","Zambia",692,"Ques__climate_worry"
