"response","Country","Number","question"
"I know a lot about it","Norway",22.36780328,"Ques__climate_awareness"
"I know a lot about it","Oman",13.53351429,"Ques__climate_awareness"
"I know a lot about it","Pakistan",15.91200268,"Ques__climate_awareness"
"I know a lot about it","Panama",7.01161592,"Ques__climate_awareness"
"I know a lot about it","Paraguay",8.443560091,"Ques__climate_awareness"
"I know a lot about it","Peru",8.316454429,"Ques__climate_awareness"
"I know a lot about it","Philippines",21.77581177,"Ques__climate_awareness"
"I know a lot about it","Poland",11.10577665,"Ques__climate_awareness"
"I know a lot about it","Portugal",12.67207359,"Ques__climate_awareness"
"I know a lot about it","Puerto.Rico",12.12777346,"Ques__climate_awareness"
"I know a lot about it","Qatar",16.86972397,"Ques__climate_awareness"
"I know a lot about it","Romania",16.93608088,"Ques__climate_awareness"
"I know a lot about it","Saudi.Arabia",13.69533229,"Ques__climate_awareness"
"I know a lot about it","Senegal",18.56757992,"Ques__climate_awareness"
"I know a lot about it","Serbia",15.22606996,"Ques__climate_awareness"
"I know a lot about it","Singapore",17.13333364,"Ques__climate_awareness"
"I know a lot about it","Slovakia",11.66280095,"Ques__climate_awareness"
"I know a lot about it","South.Africa",13.44850054,"Ques__climate_awareness"
"I know a lot about it","South.Korea",11.55951618,"Ques__climate_awareness"
"I know a lot about it","Spain",9.083486475,"Ques__climate_awareness"
"I know a lot about it","Sri.Lanka",15.68171505,"Ques__climate_awareness"
"I know a lot about it","Sub.Saharan.Africa",13.65228752,"Ques__climate_awareness"
"I know a lot about it","Sweden",14.5975657,"Ques__climate_awareness"
"I know a lot about it","Switzerland",27.01315819,"Ques__climate_awareness"
"I know a lot about it","Taiwan",9.075045235,"Ques__climate_awareness"
"I know a lot about it","Tanzania",14.57631217,"Ques__climate_awareness"
"I know a lot about it","Thailand",3.575839995,"Ques__climate_awareness"
"I know a lot about it","Trinidad.and.Tobago",10.55828146,"Ques__climate_awareness"
"I know a lot about it","Tunisia",14.42953086,"Ques__climate_awareness"
"I know a lot about it","Turkey",15.61185988,"Ques__climate_awareness"
"I know a lot about it","United.Arab.Emirates",16.15038916,"Ques__climate_awareness"
"I know a lot about it","United.Kingdom",18.77745106,"Ques__climate_awareness"
"I know a lot about it","United.States",22.96231023,"Ques__climate_awareness"
"I know a lot about it","Uruguay",10.59883131,"Ques__climate_awareness"
"I know a lot about it","Uzbekistan",6.92646497,"Ques__climate_awareness"
"I know a lot about it","Vietnam",16.95160564,"Ques__climate_awareness"
"I know a lot about it","Yemen",9.110038752,"Ques__climate_awareness"
"I know a lot about it","Zambia",19.91036216,"Ques__climate_awareness"
"Refused","Albania",3.247361376,"Ques__climate_awareness"
"Refused","Algeria",2.154385371,"Ques__climate_awareness"
"Refused","Angola",3.289108173,"Ques__climate_awareness"
"Refused","Argentina",0.695726539,"Ques__climate_awareness"
"Refused","Armenia",2.143512799,"Ques__climate_awareness"
"Refused","Asian...Pacific.Islands",2.262367655,"Ques__climate_awareness"
"Refused","Australia",0.406869789,"Ques__climate_awareness"
"Refused","Austria",0.98485896,"Ques__climate_awareness"
"Refused","Azerbaijan",2.200142146,"Ques__climate_awareness"
"Refused","Bangladesh",4.221935847,"Ques__climate_awareness"
"Refused","Belgium",0.096062094,"Ques__climate_awareness"
"Refused","Benin",3.600108735,"Ques__climate_awareness"
"Refused","Bolivia..Plurinational.State.of.",2.659001404,"Ques__climate_awareness"
"Refused","Bosnia.and.Herzegovina",0.289637768,"Ques__climate_awareness"
"Refused","Botswana",4.508764688,"Ques__climate_awareness"
"Refused","Brazil",0.566109617,"Ques__climate_awareness"
"Refused","Bulgaria",1.301995376,"Ques__climate_awareness"
"Refused","Burkina.Faso",4.580635149,"Ques__climate_awareness"
"Refused","Cambodia",4.004823456,"Ques__climate_awareness"
"Refused","Cameroon",7.745221112,"Ques__climate_awareness"
"Refused","Canada",0.146290098,"Ques__climate_awareness"
"Refused","Caribbean",1.994427841,"Ques__climate_awareness"
"Refused","Chile",0.854779765,"Ques__climate_awareness"
"Refused","Colombia",2.173987231,"Ques__climate_awareness"
"Refused","Congo..Democratic.Republic.of.the.",4.864412865,"Ques__climate_awareness"
"Refused","Costa.Rica",0.982663779,"Ques__climate_awareness"
"Refused","Cote.d.Ivoire",8.121536816,"Ques__climate_awareness"
"Refused","Croatia",0.059345378,"Ques__climate_awareness"
"Refused","Cyprus",0.299431345,"Ques__climate_awareness"
"Refused","Czechia",0.291663363,"Ques__climate_awareness"
"Refused","Denmark",NA,"Ques__climate_awareness"
"Refused","Dominican.Republic",5.145278162,"Ques__climate_awareness"
"Refused","Ecuador",1.948296326,"Ques__climate_awareness"
"Refused","Egypt",3.543539391,"Ques__climate_awareness"
"Refused","El.Salvador",2.650019656,"Ques__climate_awareness"
"Refused","Finland",0.162221354,"Ques__climate_awareness"
"Refused","France",0.419655567,"Ques__climate_awareness"
"Refused","Germany",0.822574917,"Ques__climate_awareness"
"Refused","Ghana",5.678297842,"Ques__climate_awareness"
"Refused","Greece",0.496725778,"Ques__climate_awareness"
"Refused","Guatemala",2.297460442,"Ques__climate_awareness"
"Refused","Haiti",7.960076699,"Ques__climate_awareness"
"Refused","Honduras",5.866092874,"Ques__climate_awareness"
"Refused","Hong.Kong",0.239329333,"Ques__climate_awareness"
"Refused","Hungary",0.201296712,"Ques__climate_awareness"
"Refused","India",3.31518359,"Ques__climate_awareness"
"Refused","Indonesia",4.983776631,"Ques__climate_awareness"
"Refused","Iraq",3.437238048,"Ques__climate_awareness"
"Refused","Ireland",0.178812807,"Ques__climate_awareness"
"Refused","Israel",1.903448815,"Ques__climate_awareness"
"Refused","Italy",0.560195954,"Ques__climate_awareness"
"Refused","Jamaica",0.545333625,"Ques__climate_awareness"
"Refused","Japan",0.637678746,"Ques__climate_awareness"
"Refused","Jordan",1.497080008,"Ques__climate_awareness"
"Refused","Kenya",4.546274627,"Ques__climate_awareness"
"Refused","Kosovo",4.608754591,"Ques__climate_awareness"
"Refused","Kuwait",4.290150885,"Ques__climate_awareness"
"Refused","Lao.People.s.Democratic.Republic",1.192831196,"Ques__climate_awareness"
"Refused","Lebanon",3.368828272,"Ques__climate_awareness"
"Refused","Libya",4.986041113,"Ques__climate_awareness"
"Refused","Lithuania",0.724547304,"Ques__climate_awareness"
"Refused","Malawi",3.548966978,"Ques__climate_awareness"
"Refused","Malaysia",3.075184441,"Ques__climate_awareness"
"Refused","Mexico",0.882049889,"Ques__climate_awareness"
"Refused","Morocco",4.152603977,"Ques__climate_awareness"
"Refused","Mozambique",3.701819199,"Ques__climate_awareness"
"Refused","Nepal",4.851412977,"Ques__climate_awareness"
"Refused","Netherlands",NA,"Ques__climate_awareness"
"Refused","New.Zealand",0.395950001,"Ques__climate_awareness"
"Refused","Nicaragua",0.892962996,"Ques__climate_awareness"
"Refused","Nigeria",4.260539749,"Ques__climate_awareness"
"Refused","North.MAcedonia",0.077747301,"Ques__climate_awareness"
"Refused","Norway",0.261497991,"Ques__climate_awareness"
"Refused","Oman",4.214137136,"Ques__climate_awareness"
"Refused","Pakistan",8.352737631,"Ques__climate_awareness"
"Refused","Panama",2.176353461,"Ques__climate_awareness"
"Refused","Paraguay",3.922597029,"Ques__climate_awareness"
"Refused","Peru",1.344134042,"Ques__climate_awareness"
"Refused","Philippines",4.667207579,"Ques__climate_awareness"
"Refused","Poland",0.02805415,"Ques__climate_awareness"
"Refused","Portugal",0.596957407,"Ques__climate_awareness"
"Refused","Puerto.Rico",1.435095882,"Ques__climate_awareness"
"Refused","Qatar",5.26822409,"Ques__climate_awareness"
"Refused","Romania",2.940686127,"Ques__climate_awareness"
"Refused","Saudi.Arabia",4.683315345,"Ques__climate_awareness"
"Refused","Senegal",6.675144032,"Ques__climate_awareness"
"Refused","Serbia",0.905379498,"Ques__climate_awareness"
"Refused","Singapore",0.687166449,"Ques__climate_awareness"
"Refused","Slovakia",0.58076783,"Ques__climate_awareness"
"Refused","South.Africa",2.662323872,"Ques__climate_awareness"
"Refused","South.Korea",0.900161212,"Ques__climate_awareness"
"Refused","Spain",0.478748548,"Ques__climate_awareness"
"Refused","Sri.Lanka",0.862263435,"Ques__climate_awareness"
"Refused","Sub.Saharan.Africa",7.669236873,"Ques__climate_awareness"
"Refused","Sweden",0.233157057,"Ques__climate_awareness"
"Refused","Switzerland",0.252201352,"Ques__climate_awareness"
"Refused","Taiwan",0.361339386,"Ques__climate_awareness"
"Refused","Tanzania",9.199146001,"Ques__climate_awareness"
"Refused","Thailand",0.799611337,"Ques__climate_awareness"
"Refused","Trinidad.and.Tobago",0.224473617,"Ques__climate_awareness"
"Refused","Tunisia",3.301206024,"Ques__climate_awareness"
"Refused","Turkey",0.594186713,"Ques__climate_awareness"
"Refused","United.Arab.Emirates",2.073385012,"Ques__climate_awareness"
"Refused","United.Kingdom",0.155916286,"Ques__climate_awareness"
"Refused","United.States",0.207101763,"Ques__climate_awareness"
"Refused","Uruguay",0.585166549,"Ques__climate_awareness"
"Refused","Uzbekistan",0.632810993,"Ques__climate_awareness"
"Refused","Vietnam",3.940317066,"Ques__climate_awareness"
"Refused","Yemen",6.235669075,"Ques__climate_awareness"
"Refused","Zambia",1.610067631,"Ques__climate_awareness"
"(Unweighted Base)","Albania",329,"Ques__climate_awareness"
"(Unweighted Base)","Algeria",1066,"Ques__climate_awareness"
"(Unweighted Base)","Angola",727,"Ques__climate_awareness"
"(Unweighted Base)","Argentina",1257,"Ques__climate_awareness"
"(Unweighted Base)","Armenia",306,"Ques__climate_awareness"
"(Unweighted Base)","Asian...Pacific.Islands",1916,"Ques__climate_awareness"
"(Unweighted Base)","Australia",1012,"Ques__climate_awareness"
"(Unweighted Base)","Austria",1120,"Ques__climate_awareness"
"(Unweighted Base)","Azerbaijan",541,"Ques__climate_awareness"
"(Unweighted Base)","Bangladesh",910,"Ques__climate_awareness"
"(Unweighted Base)","Belgium",1201,"Ques__climate_awareness"
"(Unweighted Base)","Benin",665,"Ques__climate_awareness"
"(Unweighted Base)","Bolivia..Plurinational.State.of.",1070,"Ques__climate_awareness"
"(Unweighted Base)","Bosnia.and.Herzegovina",291,"Ques__climate_awareness"
"(Unweighted Base)","Botswana",690,"Ques__climate_awareness"
"(Unweighted Base)","Brazil",1048,"Ques__climate_awareness"
"(Unweighted Base)","Bulgaria",1012,"Ques__climate_awareness"
"(Unweighted Base)","Burkina.Faso",581,"Ques__climate_awareness"
"(Unweighted Base)","Cambodia",445,"Ques__climate_awareness"
"(Unweighted Base)","Cameroon",606,"Ques__climate_awareness"
"(Unweighted Base)","Canada",1026,"Ques__climate_awareness"
"(Unweighted Base)","Caribbean",811,"Ques__climate_awareness"
"(Unweighted Base)","Chile",1094,"Ques__climate_awareness"
"(Unweighted Base)","Colombia",1082,"Ques__climate_awareness"
"(Unweighted Base)","Congo..Democratic.Republic.of.the.",587,"Ques__climate_awareness"
"(Unweighted Base)","Costa.Rica",1012,"Ques__climate_awareness"
"(Unweighted Base)","Cote.d.Ivoire",646,"Ques__climate_awareness"
"(Unweighted Base)","Croatia",635,"Ques__climate_awareness"
"(Unweighted Base)","Cyprus",494,"Ques__climate_awareness"
"(Unweighted Base)","Czechia",1049,"Ques__climate_awareness"
"(Unweighted Base)","Denmark",1101,"Ques__climate_awareness"
"(Unweighted Base)","Dominican.Republic",884,"Ques__climate_awareness"
"(Unweighted Base)","Ecuador",1017,"Ques__climate_awareness"
"(Unweighted Base)","Egypt",1206,"Ques__climate_awareness"
"(Unweighted Base)","El.Salvador",817,"Ques__climate_awareness"
"(Unweighted Base)","Finland",683,"Ques__climate_awareness"
"(Unweighted Base)","France",2536,"Ques__climate_awareness"
"(Unweighted Base)","Germany",3732,"Ques__climate_awareness"
"(Unweighted Base)","Ghana",563,"Ques__climate_awareness"
"(Unweighted Base)","Greece",1051,"Ques__climate_awareness"
"(Unweighted Base)","Guatemala",1031,"Ques__climate_awareness"
"(Unweighted Base)","Haiti",543,"Ques__climate_awareness"
"(Unweighted Base)","Honduras",1012,"Ques__climate_awareness"
"(Unweighted Base)","Hong.Kong",417,"Ques__climate_awareness"
"(Unweighted Base)","Hungary",1280,"Ques__climate_awareness"
"(Unweighted Base)","India",2574,"Ques__climate_awareness"
"(Unweighted Base)","Indonesia",1178,"Ques__climate_awareness"
"(Unweighted Base)","Iraq",1403,"Ques__climate_awareness"
"(Unweighted Base)","Ireland",977,"Ques__climate_awareness"
"(Unweighted Base)","Israel",914,"Ques__climate_awareness"
"(Unweighted Base)","Italy",1279,"Ques__climate_awareness"
"(Unweighted Base)","Jamaica",375,"Ques__climate_awareness"
"(Unweighted Base)","Japan",1174,"Ques__climate_awareness"
"(Unweighted Base)","Jordan",1315,"Ques__climate_awareness"
"(Unweighted Base)","Kenya",1423,"Ques__climate_awareness"
"(Unweighted Base)","Kosovo",295,"Ques__climate_awareness"
"(Unweighted Base)","Kuwait",568,"Ques__climate_awareness"
"(Unweighted Base)","Lao.People.s.Democratic.Republic",323,"Ques__climate_awareness"
"(Unweighted Base)","Lebanon",653,"Ques__climate_awareness"
"(Unweighted Base)","Libya",763,"Ques__climate_awareness"
"(Unweighted Base)","Lithuania",1162,"Ques__climate_awareness"
"(Unweighted Base)","Malawi",874,"Ques__climate_awareness"
"(Unweighted Base)","Malaysia",1153,"Ques__climate_awareness"
"(Unweighted Base)","Mexico",1218,"Ques__climate_awareness"
"(Unweighted Base)","Morocco",788,"Ques__climate_awareness"
"(Unweighted Base)","Mozambique",756,"Ques__climate_awareness"
"(Unweighted Base)","Nepal",896,"Ques__climate_awareness"
"(Unweighted Base)","Netherlands",978,"Ques__climate_awareness"
"(Unweighted Base)","New.Zealand",971,"Ques__climate_awareness"
"(Unweighted Base)","Nicaragua",519,"Ques__climate_awareness"
"(Unweighted Base)","Nigeria",1382,"Ques__climate_awareness"
"(Unweighted Base)","North.MAcedonia",464,"Ques__climate_awareness"
"(Unweighted Base)","Norway",1004,"Ques__climate_awareness"
"(Unweighted Base)","Oman",499,"Ques__climate_awareness"
"(Unweighted Base)","Pakistan",1181,"Ques__climate_awareness"
"(Unweighted Base)","Panama",541,"Ques__climate_awareness"
"(Unweighted Base)","Paraguay",550,"Ques__climate_awareness"
"(Unweighted Base)","Peru",952,"Ques__climate_awareness"
"(Unweighted Base)","Philippines",1249,"Ques__climate_awareness"
"(Unweighted Base)","Poland",1069,"Ques__climate_awareness"
"(Unweighted Base)","Portugal",1029,"Ques__climate_awareness"
"(Unweighted Base)","Puerto.Rico",573,"Ques__climate_awareness"
"(Unweighted Base)","Qatar",498,"Ques__climate_awareness"
"(Unweighted Base)","Romania",907,"Ques__climate_awareness"
"(Unweighted Base)","Saudi.Arabia",1252,"Ques__climate_awareness"
"(Unweighted Base)","Senegal",502,"Ques__climate_awareness"
"(Unweighted Base)","Serbia",949,"Ques__climate_awareness"
"(Unweighted Base)","Singapore",369,"Ques__climate_awareness"
"(Unweighted Base)","Slovakia",985,"Ques__climate_awareness"
"(Unweighted Base)","South.Africa",1369,"Ques__climate_awareness"
"(Unweighted Base)","South.Korea",921,"Ques__climate_awareness"
"(Unweighted Base)","Spain",1163,"Ques__climate_awareness"
"(Unweighted Base)","Sri.Lanka",632,"Ques__climate_awareness"
"(Unweighted Base)","Sub.Saharan.Africa",3395,"Ques__climate_awareness"
"(Unweighted Base)","Sweden",1338,"Ques__climate_awareness"
"(Unweighted Base)","Switzerland",990,"Ques__climate_awareness"
"(Unweighted Base)","Taiwan",1207,"Ques__climate_awareness"
"(Unweighted Base)","Tanzania",505,"Ques__climate_awareness"
"(Unweighted Base)","Thailand",1220,"Ques__climate_awareness"
"(Unweighted Base)","Trinidad.and.Tobago",518,"Ques__climate_awareness"
"(Unweighted Base)","Tunisia",992,"Ques__climate_awareness"
"(Unweighted Base)","Turkey",1158,"Ques__climate_awareness"
"(Unweighted Base)","United.Arab.Emirates",1096,"Ques__climate_awareness"
"(Unweighted Base)","United.Kingdom",1951,"Ques__climate_awareness"
"(Unweighted Base)","United.States",3096,"Ques__climate_awareness"
"(Unweighted Base)","Uruguay",580,"Ques__climate_awareness"
"(Unweighted Base)","Uzbekistan",710,"Ques__climate_awareness"
"(Unweighted Base)","Vietnam",1096,"Ques__climate_awareness"
"(Unweighted Base)","Yemen",731,"Ques__climate_awareness"
"(Unweighted Base)","Zambia",692,"Ques__climate_awareness"
