"response","Country","Number","question"
"Refused","Israel",1.619763193,"Ques__gov_priority"
"Refused","Italy",0.635250134,"Ques__gov_priority"
"Refused","Jamaica",1.616321316,"Ques__gov_priority"
"Refused","Japan",0.018192538,"Ques__gov_priority"
"Refused","Jordan",4.505895033,"Ques__gov_priority"
"Refused","Kenya",1.540223534,"Ques__gov_priority"
"Refused","Kosovo",0.451034964,"Ques__gov_priority"
"Refused","Kuwait",7.188339702,"Ques__gov_priority"
"Refused","Lao.People.s.Democratic.Republic",1.852749485,"Ques__gov_priority"
"Refused","Lebanon",2.207156452,"Ques__gov_priority"
"Refused","Libya",4.016031227,"Ques__gov_priority"
"Refused","Lithuania",0.835623356,"Ques__gov_priority"
"Refused","Malawi",2.216195939,"Ques__gov_priority"
"Refused","Malaysia",1.037834108,"Ques__gov_priority"
"Refused","Mexico",0.78725065,"Ques__gov_priority"
"Refused","Morocco",4.830166086,"Ques__gov_priority"
"Refused","Mozambique",0.927784909,"Ques__gov_priority"
"Refused","Nepal",1.71715402,"Ques__gov_priority"
"Refused","Netherlands",0.538866308,"Ques__gov_priority"
"Refused","New.Zealand",0.490314313,"Ques__gov_priority"
"Refused","Nicaragua",1.783505217,"Ques__gov_priority"
"Refused","Nigeria",2.976643969,"Ques__gov_priority"
"Refused","North.MAcedonia",1.658580692,"Ques__gov_priority"
"Refused","Norway",0.344742163,"Ques__gov_priority"
"Refused","Oman",0.250365574,"Ques__gov_priority"
"Refused","Pakistan",1.025299417,"Ques__gov_priority"
"Refused","Panama",1.595856151,"Ques__gov_priority"
"Refused","Paraguay",1.895607658,"Ques__gov_priority"
"Refused","Peru",1.592621458,"Ques__gov_priority"
"Refused","Philippines",0.863694178,"Ques__gov_priority"
"Refused","Poland",0.399892895,"Ques__gov_priority"
"Refused","Portugal",0.82139888,"Ques__gov_priority"
"Refused","Puerto.Rico",0.524621726,"Ques__gov_priority"
"Refused","Qatar",2.829916208,"Ques__gov_priority"
"Refused","Romania",2.887463989,"Ques__gov_priority"
"Refused","Saudi.Arabia",3.633773262,"Ques__gov_priority"
"Refused","Senegal",3.130875255,"Ques__gov_priority"
"Refused","Serbia",2.218844608,"Ques__gov_priority"
"Refused","Singapore",0.955816833,"Ques__gov_priority"
"Refused","Slovakia",0.537208553,"Ques__gov_priority"
"Refused","South.Africa",0.797155848,"Ques__gov_priority"
"Refused","South.Korea",0.120624125,"Ques__gov_priority"
"Refused","Spain",0.676541903,"Ques__gov_priority"
"Refused","Sri.Lanka",0.412818741,"Ques__gov_priority"
"Refused","Sub.Saharan.Africa",2.147935403,"Ques__gov_priority"
"Refused","Sweden",0.123698291,"Ques__gov_priority"
"Refused","Switzerland",0.305460188,"Ques__gov_priority"
"Refused","Taiwan",0.971147712,"Ques__gov_priority"
"Refused","Tanzania",2.358799677,"Ques__gov_priority"
"Refused","Thailand",1.423797075,"Ques__gov_priority"
"Refused","Trinidad.and.Tobago",1.089812586,"Ques__gov_priority"
"Refused","Tunisia",0.538266651,"Ques__gov_priority"
"Refused","Turkey",1.767987361,"Ques__gov_priority"
"Refused","United.Arab.Emirates",1.633660369,"Ques__gov_priority"
"Refused","United.Kingdom",0.333442101,"Ques__gov_priority"
"Refused","United.States",0.206227989,"Ques__gov_priority"
"Refused","Uruguay",0.406813357,"Ques__gov_priority"
"Refused","Uzbekistan",1.795840694,"Ques__gov_priority"
"Refused","Vietnam",2.093324098,"Ques__gov_priority"
"Refused","Yemen",4.47038227,"Ques__gov_priority"
"Refused","Zambia",1.706341154,"Ques__gov_priority"
"(Unweighted Base)","Albania",329,"Ques__gov_priority"
"(Unweighted Base)","Algeria",1066,"Ques__gov_priority"
"(Unweighted Base)","Angola",727,"Ques__gov_priority"
"(Unweighted Base)","Argentina",1257,"Ques__gov_priority"
"(Unweighted Base)","Armenia",306,"Ques__gov_priority"
"(Unweighted Base)","Asian...Pacific.Islands",1916,"Ques__gov_priority"
"(Unweighted Base)","Australia",1012,"Ques__gov_priority"
"(Unweighted Base)","Austria",1120,"Ques__gov_priority"
"(Unweighted Base)","Azerbaijan",541,"Ques__gov_priority"
"(Unweighted Base)","Bangladesh",910,"Ques__gov_priority"
"(Unweighted Base)","Belgium",1201,"Ques__gov_priority"
"(Unweighted Base)","Benin",665,"Ques__gov_priority"
"(Unweighted Base)","Bolivia..Plurinational.State.of.",1070,"Ques__gov_priority"
"(Unweighted Base)","Bosnia.and.Herzegovina",291,"Ques__gov_priority"
"(Unweighted Base)","Botswana",690,"Ques__gov_priority"
"(Unweighted Base)","Brazil",1048,"Ques__gov_priority"
"(Unweighted Base)","Bulgaria",1012,"Ques__gov_priority"
"(Unweighted Base)","Burkina.Faso",581,"Ques__gov_priority"
"(Unweighted Base)","Cambodia",445,"Ques__gov_priority"
"(Unweighted Base)","Cameroon",606,"Ques__gov_priority"
"(Unweighted Base)","Canada",1026,"Ques__gov_priority"
"(Unweighted Base)","Caribbean",811,"Ques__gov_priority"
"(Unweighted Base)","Chile",1094,"Ques__gov_priority"
"(Unweighted Base)","Colombia",1082,"Ques__gov_priority"
"(Unweighted Base)","Congo..Democratic.Republic.of.the.",587,"Ques__gov_priority"
"(Unweighted Base)","Costa.Rica",1012,"Ques__gov_priority"
"(Unweighted Base)","Cote.d.Ivoire",646,"Ques__gov_priority"
"(Unweighted Base)","Croatia",635,"Ques__gov_priority"
"(Unweighted Base)","Cyprus",494,"Ques__gov_priority"
"(Unweighted Base)","Czechia",1049,"Ques__gov_priority"
"(Unweighted Base)","Denmark",1101,"Ques__gov_priority"
"(Unweighted Base)","Dominican.Republic",884,"Ques__gov_priority"
"(Unweighted Base)","Ecuador",1017,"Ques__gov_priority"
"(Unweighted Base)","Egypt",1206,"Ques__gov_priority"
"(Unweighted Base)","El.Salvador",817,"Ques__gov_priority"
"(Unweighted Base)","Finland",683,"Ques__gov_priority"
"(Unweighted Base)","France",2536,"Ques__gov_priority"
"(Unweighted Base)","Germany",3732,"Ques__gov_priority"
"(Unweighted Base)","Ghana",563,"Ques__gov_priority"
"(Unweighted Base)","Greece",1051,"Ques__gov_priority"
"(Unweighted Base)","Guatemala",1031,"Ques__gov_priority"
"(Unweighted Base)","Haiti",543,"Ques__gov_priority"
"(Unweighted Base)","Honduras",1012,"Ques__gov_priority"
"(Unweighted Base)","Hong.Kong",417,"Ques__gov_priority"
"(Unweighted Base)","Hungary",1280,"Ques__gov_priority"
"(Unweighted Base)","India",2574,"Ques__gov_priority"
"(Unweighted Base)","Indonesia",1178,"Ques__gov_priority"
"(Unweighted Base)","Iraq",1403,"Ques__gov_priority"
"(Unweighted Base)","Ireland",977,"Ques__gov_priority"
"(Unweighted Base)","Israel",914,"Ques__gov_priority"
"(Unweighted Base)","Italy",1279,"Ques__gov_priority"
"(Unweighted Base)","Jamaica",375,"Ques__gov_priority"
"(Unweighted Base)","Japan",1174,"Ques__gov_priority"
"(Unweighted Base)","Jordan",1315,"Ques__gov_priority"
"(Unweighted Base)","Kenya",1423,"Ques__gov_priority"
"(Unweighted Base)","Kosovo",295,"Ques__gov_priority"
"(Unweighted Base)","Kuwait",568,"Ques__gov_priority"
"(Unweighted Base)","Lao.People.s.Democratic.Republic",323,"Ques__gov_priority"
"(Unweighted Base)","Lebanon",653,"Ques__gov_priority"
"(Unweighted Base)","Libya",763,"Ques__gov_priority"
"(Unweighted Base)","Lithuania",1162,"Ques__gov_priority"
"(Unweighted Base)","Malawi",874,"Ques__gov_priority"
"(Unweighted Base)","Malaysia",1153,"Ques__gov_priority"
"(Unweighted Base)","Mexico",1218,"Ques__gov_priority"
"(Unweighted Base)","Morocco",788,"Ques__gov_priority"
"(Unweighted Base)","Mozambique",756,"Ques__gov_priority"
"(Unweighted Base)","Nepal",896,"Ques__gov_priority"
"(Unweighted Base)","Netherlands",978,"Ques__gov_priority"
"(Unweighted Base)","New.Zealand",971,"Ques__gov_priority"
"(Unweighted Base)","Nicaragua",519,"Ques__gov_priority"
"(Unweighted Base)","Nigeria",1382,"Ques__gov_priority"
"(Unweighted Base)","North.MAcedonia",464,"Ques__gov_priority"
"(Unweighted Base)","Norway",1004,"Ques__gov_priority"
"(Unweighted Base)","Oman",499,"Ques__gov_priority"
"(Unweighted Base)","Pakistan",1181,"Ques__gov_priority"
"(Unweighted Base)","Panama",541,"Ques__gov_priority"
"(Unweighted Base)","Paraguay",550,"Ques__gov_priority"
"(Unweighted Base)","Peru",952,"Ques__gov_priority"
"(Unweighted Base)","Philippines",1249,"Ques__gov_priority"
"(Unweighted Base)","Poland",1069,"Ques__gov_priority"
"(Unweighted Base)","Portugal",1029,"Ques__gov_priority"
"(Unweighted Base)","Puerto.Rico",573,"Ques__gov_priority"
"(Unweighted Base)","Qatar",498,"Ques__gov_priority"
"(Unweighted Base)","Romania",907,"Ques__gov_priority"
"(Unweighted Base)","Saudi.Arabia",1252,"Ques__gov_priority"
"(Unweighted Base)","Senegal",502,"Ques__gov_priority"
"(Unweighted Base)","Serbia",949,"Ques__gov_priority"
"(Unweighted Base)","Singapore",369,"Ques__gov_priority"
"(Unweighted Base)","Slovakia",985,"Ques__gov_priority"
"(Unweighted Base)","South.Africa",1369,"Ques__gov_priority"
"(Unweighted Base)","South.Korea",921,"Ques__gov_priority"
"(Unweighted Base)","Spain",1163,"Ques__gov_priority"
"(Unweighted Base)","Sri.Lanka",632,"Ques__gov_priority"
"(Unweighted Base)","Sub.Saharan.Africa",3395,"Ques__gov_priority"
"(Unweighted Base)","Sweden",1338,"Ques__gov_priority"
"(Unweighted Base)","Switzerland",990,"Ques__gov_priority"
"(Unweighted Base)","Taiwan",1207,"Ques__gov_priority"
"(Unweighted Base)","Tanzania",505,"Ques__gov_priority"
"(Unweighted Base)","Thailand",1220,"Ques__gov_priority"
"(Unweighted Base)","Trinidad.and.Tobago",518,"Ques__gov_priority"
"(Unweighted Base)","Tunisia",992,"Ques__gov_priority"
"(Unweighted Base)","Turkey",1158,"Ques__gov_priority"
"(Unweighted Base)","United.Arab.Emirates",1096,"Ques__gov_priority"
"(Unweighted Base)","United.Kingdom",1951,"Ques__gov_priority"
"(Unweighted Base)","United.States",3096,"Ques__gov_priority"
"(Unweighted Base)","Uruguay",580,"Ques__gov_priority"
"(Unweighted Base)","Uzbekistan",710,"Ques__gov_priority"
"(Unweighted Base)","Vietnam",1096,"Ques__gov_priority"
"(Unweighted Base)","Yemen",731,"Ques__gov_priority"
"(Unweighted Base)","Zambia",692,"Ques__gov_priority"
